Address,AssetName,Battery_voltage,DatePart,Engine_Temp,Fuel_Used,Odo_counter,Power_voltage,Speed,Time,Trip,accuracy,airflow,altitude,brakeDist,brakeFlag,date,diffSpeed,engine,harsh_accl,harsh_brake,harsh_corner,heading,hours00counter,idlecounter,ignition,lat,lon,overspeed,rpm,totalDist_Date,totalDist_Trip
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,82.0 °C,,37259.37,13.1,44,12:54:02,2.0,11,6.0,7.0,0.0,0.0,2017-11-02 12:54:02,20.0,1,1.0,0.0,,88,1019.36,0.0,1,12.83114,80.22524,44 > 40,899.0,45.55999999999767,4.069999999999709
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,84.0 °C,,37259.49,13.1,56,12:54:12,2.0,11,22.0,5.0,0.0,0.0,2017-11-02 12:54:12,12.0,1,1.0,0.0,,80,1019.36,0.0,1,12.83119,80.22655,56 > 40,1349.0,45.55999999999767,4.069999999999709
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,84.0 °C,,37259.82,12.96,30,12:54:29,2.0,10,22.0,5.0,5.14,1.0,2017-11-02 12:54:29,-26.0,1,1.0,0.0,,73,1019.37,0.0,1,12.83173,80.22898,,1349.0,45.55999999999767,4.069999999999709
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,84.0 °C,,37259.82,12.96,30,12:54:31,2.0,10,22.0,6.0,0.0,0.0,2017-11-02 12:54:31,0.0,1,1.0,0.0,,59,1019.37,0.0,1,12.83178,80.22907,,1349.0,45.55999999999767,4.069999999999709
"OMR Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,87.0 °C,,37259.82,13.07,30,12:54:32,2.0,10,8.0,7.0,0.0,0.0,2017-11-02 12:54:32,0.0,1,1.0,0.0,,38,1019.37,0.0,1,12.83182,80.2291,,899.0,45.55999999999767,4.069999999999709
"OMR Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,87.0 °C,,37259.82,13.07,30,12:54:33,2.0,10,8.0,6.0,0.0,0.0,2017-11-02 12:54:33,0.0,1,1.0,0.0,,22,1019.37,0.0,1,12.83187,80.2291,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,87.0 °C,,37259.82,13.07,25,12:54:34,2.0,10,8.0,6.0,3.57,1.0,2017-11-02 12:54:34,-5.0,1,1.0,0.0,,5,1019.37,0.0,1,12.83193,80.2291,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,87.0 °C,,37259.82,13.02,25,12:54:35,2.0,10,8.0,5.0,0.0,0.0,2017-11-02 12:54:35,0.0,1,1.0,0.0,,354,1019.37,0.0,1,12.832,80.22908,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,89.0 °C,,37260.28,13.07,60,12:55:04,2.0,9,45.0,-5.0,0.0,0.0,2017-11-02 12:55:04,35.0,1,1.0,0.0,,351,1019.38,0.0,1,12.83658,80.22831,60 > 45,1799.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,93.0 °C,,37260.61,12.85,27,12:55:21,2.0,11,11.0,-5.0,4.17,1.0,2017-11-02 12:55:21,-33.0,1,1.0,0.0,,343,1019.38,0.0,1,12.83883,80.2279,,1413.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,94.0 °C,,37260.69,12.99,4,12:55:37,2.0,11,6.0,-5.0,0.09,1.0,2017-11-02 12:55:37,-23.0,1,1.0,0.0,,0,1019.39,0.0,1,12.8393,80.22778,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,95.0 °C,,37260.69,13.1,15,12:56:12,2.0,11,34.0,-3.0,0.0,0.0,2017-11-02 12:56:12,11.0,1,1.0,0.0,,342,1019.4,0.0,1,12.83942,80.22774,,1285.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,95.0 °C,,37260.81,13.07,63,12:56:28,2.0,10,34.0,0.0,0.0,0.0,2017-11-02 12:56:28,48.0,1,1.0,0.0,,349,1019.4,0.0,1,12.84179,80.2271,63 > 45,1285.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,96.0 °C,,37261.29,12.99,40,12:56:49,2.0,10,13.0,6.0,9.14,1.0,2017-11-02 12:56:49,-23.0,1,1.0,0.0,,356,1019.41,0.0,1,12.84458,80.22662,,1542.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,97.0 °C,,37261.43,12.75,10,12:57:10,2.0,10,23.0,7.0,0.57,1.0,2017-11-02 12:57:10,-30.0,1,1.0,0.0,,15,1019.41,0.0,1,12.84575,80.22656,,1413.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,97.0 °C,,37261.43,12.77,10,12:57:11,2.0,11,23.0,7.0,0.0,0.0,2017-11-02 12:57:11,0.0,1,1.0,0.0,,26,1019.41,0.0,1,12.84576,80.22658,,1413.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.44,12.99,30,12:57:19,2.0,11,6.0,8.0,0.0,0.0,2017-11-02 12:57:19,20.0,1,1.0,0.0,,173,1019.41,0.0,1,12.84572,80.2266,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.61,12.72,11,12:57:41,2.0,11,12.0,10.0,0.69,1.0,2017-11-02 12:57:41,-19.0,1,1.0,0.0,,164,1019.42,0.0,1,12.84414,80.22677,,1156.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.61,12.8,9,12:57:43,2.0,11,12.0,10.0,0.46,1.0,2017-11-02 12:57:43,-2.0,1,1.0,0.0,,157,1019.42,0.0,1,12.8441,80.22679,,1156.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.61,12.77,12,12:57:47,2.0,11,12.0,10.0,0.0,0.0,2017-11-02 12:57:47,3.0,1,1.0,0.0,,166,1019.42,0.0,1,12.844,80.22683,,1156.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.64,12.96,5,12:57:54,2.0,11,7.0,10.0,0.14,1.0,2017-11-02 12:57:54,-7.0,1,1.0,0.0,,0,1019.42,0.0,1,12.84389,80.22686,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.65,12.69,13,12:58:05,2.0,11,7.0,8.0,0.0,0.0,2017-11-02 12:58:05,8.0,1,1.0,0.0,,169,1019.43,0.0,1,12.84385,80.22686,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.67,12.67,3,12:58:09,2.0,10,7.0,7.0,0.05,1.0,2017-11-02 12:58:09,-10.0,1,1.0,0.0,,0,1019.43,0.0,1,12.8437,80.22689,,899.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37261.68,12.72,6,12:58:38,2.0,10,5.0,6.0,0.0,0.0,2017-11-02 12:58:38,3.0,1,1.0,0.0,,0,1019.44,0.0,1,12.84366,80.22688,,771.0,45.55999999999767,4.069999999999709
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,85.0 °C,,37261.68,12.93,20,13:30:58,3.0,10,7.0,7.0,0.0,0.0,2017-11-02 13:30:58,,1,1.0,2.0,,180,1019.47,0.0,1,12.84362,80.22684,,899.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,87.0 °C,,37261.68,12.93,20,13:31:01,3.0,10,14.0,5.0,0.0,0.0,2017-11-02 13:31:01,0.0,1,1.0,2.0,,173,1019.48,0.0,1,12.84324,80.22685,,1991.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,87.0 °C,,37261.83,12.93,45,13:31:08,3.0,10,14.0,6.0,0.0,0.0,2017-11-02 13:31:08,25.0,1,1.0,2.0,,166,1019.48,0.0,1,12.84223,80.22704,,1991.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,89.0 °C,,37262.08,12.75,5,13:31:35,3.0,10,16.0,7.0,0.14,1.0,2017-11-02 13:31:35,-40.0,1,1.0,2.0,,0,1019.49,0.0,1,12.8401,80.22764,,1349.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,93.0 °C,,37262.09,12.8,21,13:32:29,3.0,11,7.0,7.0,0.0,0.0,2017-11-02 13:32:29,16.0,1,1.0,2.0,,169,1019.5,0.0,1,12.84003,80.22765,,963.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,94.0 °C,,37262.55,13.02,61,13:32:58,3.0,9,26.0,6.0,0.0,0.0,2017-11-02 13:32:58,40.0,1,1.0,2.0,,171,1019.51,0.0,1,12.83592,80.22845,61 > 45,1477.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.0,12.75,5,13:33:28,3.0,11,13.0,9.0,0.14,1.0,2017-11-02 13:33:28,-56.0,1,1.0,2.0,,168,1019.52,0.0,1,12.83214,80.22912,,1156.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.0,12.77,0,13:33:58,3.0,10,5.0,8.0,0.0,1.0,2017-11-02 13:33:58,-5.0,1,1.0,2.0,,0,1019.52,0.0,1,12.83213,80.22912,,771.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.0,12.67,15,13:34:10,3.0,10,7.0,8.0,0.0,0.0,2017-11-02 13:34:10,15.0,1,1.0,2.0,,169,1019.53,0.0,1,12.83212,80.22913,,963.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.0,12.75,14,13:34:14,3.0,11,7.0,6.0,1.12,1.0,2017-11-02 13:34:14,-1.0,1,1.0,2.0,,186,1019.53,0.0,1,12.83191,80.22915,,963.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.0,12.72,13,13:34:15,3.0,11,7.0,6.0,0.97,1.0,2017-11-02 13:34:15,-1.0,1,1.0,2.0,,193,1019.53,0.0,1,12.83188,80.22914,,963.0,45.55999999999767,3.5899999999965075
"Rajiv Gandhi Salai, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.0,12.77,13,13:34:16,3.0,11,7.0,6.0,0.0,0.0,2017-11-02 13:34:16,0.0,1,1.0,2.0,,209,1019.53,0.0,1,12.83184,80.22911,,963.0,45.55999999999767,3.5899999999965075
"OMR Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.0,12.77,14,13:34:17,3.0,11,7.0,7.0,0.0,0.0,2017-11-02 13:34:17,1.0,1,1.0,2.0,,217,1019.53,0.0,1,12.83181,80.22909,,963.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.04,12.88,14,13:34:18,3.0,11,7.0,6.0,0.0,0.0,2017-11-02 13:34:18,0.0,1,1.0,2.0,,224,1019.53,0.0,1,12.83178,80.22906,,963.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.04,12.91,17,13:34:21,3.0,11,7.0,4.0,0.0,0.0,2017-11-02 13:34:21,3.0,1,1.0,2.0,,242,1019.53,0.0,1,12.8317,80.22897,,963.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.04,12.88,17,13:34:22,3.0,11,7.0,4.0,0.0,0.0,2017-11-02 13:34:22,0.0,1,1.0,2.0,,253,1019.53,0.0,1,12.83169,80.22891,,963.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.04,12.88,27,13:34:26,3.0,11,23.0,3.0,0.0,0.0,2017-11-02 13:34:26,10.0,1,1.0,2.0,,263,1019.53,0.0,1,12.83162,80.22863,,1477.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.22,12.91,44,13:34:45,3.0,11,13.0,7.0,0.0,0.0,2017-11-02 13:34:45,17.0,1,1.0,2.0,,256,1019.54,0.0,1,12.83119,80.22675,44 > 40,1285.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.34,12.96,43,13:34:49,3.0,11,13.0,8.0,10.57,1.0,2017-11-02 13:34:49,-1.0,1,1.0,2.0,,263,1019.54,0.0,1,12.83111,80.2263,43 > 40,1285.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,98.0 °C,,37263.34,12.88,44,13:34:56,3.0,10,13.0,8.0,0.0,0.0,2017-11-02 13:34:56,1.0,1,1.0,2.0,,270,1019.54,0.0,1,12.83108,80.22552,44 > 40,1285.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,99.0 °C,,37263.56,12.96,35,13:35:25,3.0,11,13.0,2.0,7.0,1.0,2017-11-02 13:35:25,-9.0,1,1.0,2.0,,270,1019.55,0.0,1,12.83108,80.22378,,1477.0,45.55999999999767,3.5899999999965075
"First Cross Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,99.0 °C,,37263.75,12.69,7,13:35:46,3.0,10,6.0,6.0,0.28,1.0,2017-11-02 13:35:46,-28.0,1,1.0,2.0,,0,1019.55,0.0,1,12.83106,80.22245,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,99.0 °C,,37263.78,12.8,26,13:35:56,3.0,11,6.0,7.0,0.0,0.0,2017-11-02 13:35:56,19.0,1,1.0,2.0,,269,1019.56,0.0,1,12.83106,80.22241,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,100.0 °C,,37264.06,12.88,14,13:36:20,3.0,10,38.0,5.0,1.12,1.0,2017-11-02 13:36:20,-12.0,1,1.0,2.0,,287,1019.56,0.0,1,12.8311,80.21986,,1477.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.06,12.91,14,13:36:21,3.0,10,9.0,5.0,0.0,0.0,2017-11-02 13:36:21,0.0,1,1.0,2.0,,279,1019.56,0.0,1,12.83111,80.21983,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.06,12.91,14,13:36:22,3.0,10,9.0,5.0,0.0,0.0,2017-11-02 13:36:22,0.0,1,1.0,2.0,,271,1019.56,0.0,1,12.83111,80.21979,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.06,12.8,20,13:36:24,3.0,11,9.0,5.0,0.0,0.0,2017-11-02 13:36:24,6.0,1,1.0,2.0,,260,1019.57,0.0,1,12.83109,80.21969,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.06,12.88,23,13:36:25,3.0,11,9.0,6.0,0.0,0.0,2017-11-02 13:36:25,3.0,1,1.0,2.0,,252,1019.57,0.0,1,12.83106,80.21962,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.06,12.85,23,13:36:26,3.0,11,9.0,6.0,0.0,0.0,2017-11-02 13:36:26,0.0,1,1.0,2.0,,239,1019.57,0.0,1,12.83103,80.21958,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.06,12.93,27,13:36:27,3.0,11,9.0,6.0,0.0,0.0,2017-11-02 13:36:27,4.0,1,1.0,2.0,,224,1019.57,0.0,1,12.83098,80.21954,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.11,12.88,27,13:36:28,3.0,11,9.0,6.0,0.0,0.0,2017-11-02 13:36:28,0.0,1,1.0,2.0,,204,1019.57,0.0,1,12.83091,80.21951,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,101.0 °C,,37264.11,12.88,35,13:36:29,3.0,10,9.0,5.0,0.0,0.0,2017-11-02 13:36:29,8.0,1,1.0,2.0,,181,1019.57,0.0,1,12.83082,80.2195,,899.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,102.0 °C,,37264.48,12.93,13,13:36:58,3.0,8,42.0,4.0,0.97,1.0,2017-11-02 13:36:58,-22.0,1,1.0,2.0,,182,1019.57,0.0,1,12.82765,80.21949,,1606.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.65,12.93,18,13:37:19,3.0,9,13.0,5.0,0.0,0.0,2017-11-02 13:37:19,5.0,1,1.0,2.0,,190,1019.58,0.0,1,12.82608,80.21944,,2120.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.65,12.91,18,13:37:20,3.0,9,13.0,5.0,0.0,0.0,2017-11-02 13:37:20,0.0,1,1.0,2.0,,197,1019.58,0.0,1,12.82603,80.21942,,2120.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.65,12.8,18,13:37:21,3.0,10,13.0,5.0,0.0,0.0,2017-11-02 13:37:21,0.0,1,1.0,2.0,,208,1019.58,0.0,1,12.82598,80.21938,,2120.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.65,12.59,18,13:37:22,3.0,10,12.0,5.0,0.0,0.0,2017-11-02 13:37:22,0.0,1,1.0,2.0,,221,1019.58,0.0,1,12.82594,80.21934,,1542.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.65,12.56,10,13:37:24,3.0,9,12.0,5.0,0.57,1.0,2017-11-02 13:37:24,-8.0,1,1.0,2.0,,232,1019.58,0.0,1,12.82589,80.21927,,1542.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.65,12.59,4,13:37:26,3.0,9,12.0,5.0,0.09,1.0,2017-11-02 13:37:26,-6.0,1,1.0,2.0,,0,1019.58,0.0,1,12.82588,80.21924,,1542.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.65,12.59,4,13:37:27,3.0,9,12.0,4.0,0.0,0.0,2017-11-02 13:37:27,0.0,1,1.0,2.0,,245,1019.58,0.0,1,12.82588,80.21923,,1542.0,45.55999999999767,3.5899999999965075
"SIpcot Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,103.0 °C,,37264.69,12.85,27,13:37:33,3.0,8,12.0,5.0,0.0,0.0,2017-11-02 13:37:33,23.0,1,1.0,2.0,,268,1019.58,0.0,1,12.82587,80.21919,,1542.0,45.55999999999767,3.5899999999965075
"1st Cross Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.0,12.85,11,13:38:02,3.0,10,8.0,7.0,0.69,1.0,2017-11-02 13:38:02,-16.0,1,1.0,2.0,,269,1019.59,0.0,1,12.82587,80.2163,,899.0,45.55999999999767,3.5899999999965075
"1st Cross Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.0,12.88,17,13:38:04,3.0,11,8.0,7.0,0.0,0.0,2017-11-02 13:38:04,6.0,1,1.0,2.0,,262,1019.59,0.0,1,12.82585,80.21622,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.0,12.72,23,13:38:05,3.0,10,8.0,7.0,0.0,0.0,2017-11-02 13:38:05,6.0,1,1.0,2.0,,253,1019.59,0.0,1,12.82583,80.21617,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.0,12.64,23,13:38:06,3.0,10,8.0,7.0,0.0,0.0,2017-11-02 13:38:06,0.0,1,1.0,2.0,,241,1019.59,0.0,1,12.8258,80.21613,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.0,12.67,16,13:38:07,3.0,10,8.0,7.0,1.46,1.0,2017-11-02 13:38:07,-7.0,1,1.0,2.0,,226,1019.59,0.0,1,12.82576,80.2161,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.04,12.61,16,13:38:08,3.0,10,8.0,8.0,0.0,0.0,2017-11-02 13:38:08,0.0,1,1.0,2.0,,218,1019.59,0.0,1,12.82573,80.21608,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.04,12.64,16,13:38:09,3.0,10,8.0,8.0,0.0,0.0,2017-11-02 13:38:09,0.0,1,1.0,2.0,,210,1019.59,0.0,1,12.82571,80.21607,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.04,12.56,5,13:38:10,3.0,10,8.0,8.0,0.14,1.0,2017-11-02 13:38:10,-11.0,1,1.0,2.0,,200,1019.59,0.0,1,12.8257,80.21607,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.04,12.32,5,13:38:11,3.0,10,8.0,7.0,0.0,0.0,2017-11-02 13:38:11,0.0,1,1.0,2.0,,188,1019.6,0.0,1,12.82569,80.21607,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.04,12.72,13,13:38:15,3.0,10,8.0,7.0,0.0,0.0,2017-11-02 13:38:15,8.0,1,1.0,2.0,,182,1019.6,0.0,1,12.82566,80.21606,,899.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.15,12.5,16,13:38:28,3.0,8,13.0,3.0,0.0,0.0,2017-11-02 13:38:28,3.0,1,1.0,2.0,,172,1019.6,0.0,1,12.82476,80.21605,,1220.0,45.55999999999767,3.5899999999965075
"1st Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-02,104.0 °C,,37265.15,12.56,8,13:38:30,3.0,8,13.0,3.0,0.37,1.0,2017-11-02 13:38:30,-8.0,1,1.0,2.0,,158,1019.6,0.0,1,12.82472,80.21606,,1220.0,45.55999999999767,3.5899999999965075
